observation_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1130360228_4,343.37294938669555,4303.141816296641,8810.909954175471,5583.803136247602,3556.5052868162684,2679.107546958986,2050.2559245356765,1340.5519506579421,1031.1170253385365,700.7203792716869,468.14509669290766,376.31279627553556,263.5187751107199,187.65730954854297,110.79766680791631,74.86328838372724,70.87057966992846,36.93255560263877,29.945315353490898
1130360229_1,582.4557653028212,9633.998190077366,19390.88155876922,12013.774575928684,7682.821329637554,5705.668740384926,3998.26410418849,2975.2200155605506,1951.1768604398105,1420.672552762627,1013.0534236999322,765.2849334853532,560.4763024612051,380.64433375707523,220.79369490895962,177.83383571852858,121.88611212168811,64.93932203204696,51.95145762563756
1130360229_2,436.4653720336896,7276.087494886565,14818.848340649549,9265.65047221176,5696.022921528906,4175.8849438738125,3105.1964339879655,2230.268136730501,1625.0095201345835,1127.6187758032847,768.0592015878885,558.3161166289074,424.4800528931763,253.68925514086305,187.7699998680404,118.8544148100894,100.87643609931956,68.915585057951,50.937606347181166
1130360230_0,378.39017610029305,6219.975717954685,12922.174272469902,7528.866274333272,4523.709466782131,3453.434351268901,2392.1447544493462,1698.2630331044816,1222.0305423397328,849.6307120352228,588.0522789526983,415.33064184095497,341.44971035963124,209.66210285240513,143.76829909879208,104.83105142620256,55.9098940939747,42.930811536444864,24.95977414909585
1130360230_2,88.466615531743,1774.3023452152954,3604.2690777314624,2150.036959496181,1311.0951223187535,918.4623904643881,651.0745300369852,457.24318140002015,341.93837913392804,219.675528455227,175.93922414739905,107.35274693739605,90.45462936391704,59.64041496522002,34.79024206304501,25.844179818262003,13.916096825218004,12.922089909131003,10.934076076957004
1130360231_0,744.3448138402499,11762.64629978693,23420.384941247383,14186.51276740632,8582.445571661407,6461.312632355564,4461.073280264049,3209.175224234742,2251.0186115195747,1587.6025626740366,1120.014142704591,850.2515927222183,600.4714538496512,370.67372608688953,261.7695855384503,193.82938776511205,122.891828325303,107.90501999294898,79.92964443922145
1130360231_1,249.35844321410002,3642.6281384715726,7073.800317097589,4284.975488191094,2782.840226269356,2026.7854264442046,1472.2122487360466,1036.3336899977999,715.160015138039,529.6373333867484,365.0607608654424,261.3276484883768,221.43029757412083,149.61506592846,97.74850973992719,77.79983428279921,53.861423734245605,47.8768210971072,29.923013185692
1130360231_2,286.27089327457264,3585.8671126205186,7134.828221578462,4368.87286600219,2750.993462199552,2031.825120558552,1453.2985766587192,1048.3299959288358,754.0794261866791,493.74248143175424,364.07273883351576,275.2988381316448,196.49953301425373,132.66212127358247,87.77644114342297,50.87043748084741,40.89584189636753,25.9339485196477,26.931408078095686
1130360231_3,531.4353479106751,8583.879595106073,17303.61484306149,10534.80672756763,6458.1382034633725,4822.875676151766,3456.3276386671723,2498.3454983545075,1763.1266711698145,1271.6488682148297,960.978956184341,671.2867552555894,465.50539873378676,334.6444390039025,205.78135652180273,159.83017982275945,121.87051211485405,80.91402853527197,57.93844018575028
1130360232_0,317.50262314675524,4713.615987030917,9292.44312461274,5919.726580619849,3877.9251204465327,3035.245202409232,2147.635667888901,1616.4677574672858,1135.221643137927,797.7503015542686,587.0803220449436,425.3337027060305,289.5464173350913,226.6449542588473,156.75443972968736,84.8670533568371,71.88738637285024,49.921796092257125,42.932744639341124
1130360232_2,210.54672529649716,3360.7647905147032,6645.692845851521,4153.059102767873,2790.9914249019075,2095.4887351784078,1501.7669268778589,1129.5682134390272,798.2814229251076,560.7926996048882,423.089154150307,305.34264426885363,211.5445770751535,135.70784189726828,99.78517786563845,80.82599407116714,49.89258893281922,34.92481225297345,26.941998023722384
1130360248_0,204.69528631724003,551.1795026688609,1351.9874032855755,1085.3842742772679,936.605749100347,805.8004685756716,675.9937016427878,486.27611920241895,382.4307056561118,274.591237742639,185.7235280732031,172.74285137991473,116.82609023959552,77.88406015973032,76.88554656793892,45.931625222405074,46.930138814196496,29.955407753742442,30.953921345533853
