filename_code,MET_start,MET_end,MJD_mid,interval_time(s),ObsID(RXTE),number_PCUs,which_PCUs(string),spec_filename,spec_MJD,spec_exposure(s),PCA_crate_raw(c/s/PCU),PCA_crate_normalized(c/s/PCU),soft_color(3.6-5.0/2.2-3.6_keV),err_soft_col,hard_color(8.6-18.0/5.0-8.6_keV),err_hard_col,PDS_name,PDS_integrated_rms_(0.1_10Hz),err_PDS_rms,PDS_low_chan_PCU2_0_255,PDS_high_chan_PCU2_0_255,PDS_source_crate(c/s/PCU),sample_std_dev_PDS_source_crate(c/s/PCU),deadtime_correction,average_pointing_offset(deg)
d4107e_a,354903636.4,354904562.4,53460.68634,926,91702-01-18-03,2,2,bs.s1655_4107e_a.2.pha,53460.68642,880,1922.25,2019.41,0.854,0.005,0.096,0.005,seg4107e_a_rsfft.asc,0.0276,0.0015,1,94,2147.354,107.926,1.035,0.004
d4107e_b,354906867.4,354908765.4,53460.72936,1898,91702-01-18-03,2,2,bs.s1655_4107e_b.2.pha,53460.72929,1888,1922.53,2019.51,0.865,0.005,0.097,0.005,seg4107e_b_rsfft.asc,0.0257,0.0011,1,94,2150.518,109.981,1.034,0.003
d4108_a,354981587.4,354983666.4,53461.59522,2079,91702-01-19-00,3,23,bs.s1655_4108_a.2.pha,53461.59531,2032,1966.41,2064.96,0.859,0.005,0.097,0.005,seg4108_a_rsfft.asc,0.0254,0.0009,1,94,2109.028,117.033,1.038,0.004
d4108_b,354985955.4,354989538.4,53461.65448,3583,91702-01-19-00,3,23,bs.s1655_4108_b.2.pha,53461.65439,3568,1930.74,2027.68,0.859,0.005,0.096,0.005,seg4108_b_rsfft.asc,0.0259,0.0008,1,94,2067.718,114.754,1.036,0.003
d4108_c,354991763.4,354995346.4,53461.7217,3583,91702-01-19-00,3,23,bs.s1655_4108_c.2.pha,53461.72161,3568,1941.4,2039,0.863,0.005,0.097,0.005,seg4108_c_rsfft.asc,0.0257,0.0008,1,94,2080.258,116.778,1.035,0.003
d4108_d,354997651.4,355001362.4,53461.79059,3711,91702-01-19-00,3,23,bs.s1655_4108_d.2.pha,53461.7905,3696,1990.47,2090.33,0.858,0.005,0.096,0.005,seg4108_d_rsfft.asc,0.0251,0.0007,1,94,2133.269,115.24,1.036,0.003
d4109a_a,355037012.4,355041185.4,53462.24883,4173,91702-01-20-00,3,23,bs.s1655_4109a_a.2.pha,53462.24883,4144,2034.33,2138.09,0.875,0.005,0.104,0.005,seg4109a_a_rsfft.asc,0.0264,0.0007,1,94,2178.048,121.531,1.037,0.003
d4109b_a,355042647.4,355046855.4,53462.31425,4208,91702-01-20-02,3,23,bs.s1655_4109b_a.2.pha,53462.31439,4160,2058.05,2162.81,0.871,0.005,0.105,0.005,seg4109b_a_rsfft.asc,0.0264,0.0007,1,94,2203.67,108.614,1.038,0.003
d4109c_a,355071876.4,355074306.4,53462.64226,2430,91702-01-20-01,3,23,bs.s1655_4109c_a.2.pha,53462.64226,2400,2017,2118.96,0.869,0.005,0.101,0.005,seg4109c_a_rsfft.asc,0.0254,0.0009,1,94,2159.416,110.02,1.036,0.003
d4109c_b,355076659.4,355080114.4,53462.70355,3455,91702-01-20-01,3,23,bs.s1655_4109c_b.2.pha,53462.70355,3424,2034.5,2137.64,0.87,0.005,0.102,0.005,seg4109c_b_rsfft.asc,0.0265,0.0007,1,94,2180.345,112.634,1.036,0.003
d4110a_a,355117499.4,355120546.4,53463.17388,3047,91702-01-19-01,3,23,bs.s1655_4110a_a.2.pha,53463.17402,2992,2079.06,2184.65,0.879,0.005,0.108,0.005,seg4110a_a_rsfft.asc,0.0264,0.0008,1,94,2223.874,125.976,1.037,0.003
d4110b_a,355145271.4,355147602.4,53463.49117,2331,91702-01-21-01,3,23,bs.s1655_4110b_a.2.pha,53463.49124,2288,2082.38,2186.52,0.861,0.005,0.103,0.005,seg4110b_a_rsfft.asc,0.0259,0.0009,1,94,2232.933,115.706,1.04,0.004
d4110c_a,355161748.4,355164962.4,53463.68698,3214,91702-01-21-00,3,23,bs.s1655_4110c_a.2.pha,53463.68698,3184,2109.84,2217.42,0.886,0.005,0.109,0.005,seg4110c_a_rsfft.asc,0.0269,0.0008,1,94,2258.256,119.779,1.037,0.003
d4111a_a,355213900.4,355216912.4,53464.28943,3012,91702-01-22-02,3,23,bs.s1655_4111a_a.2.pha,53464.28957,2960,2083.71,2186.26,0.857,0.005,0.099,0.005,seg4111a_a_rsfft.asc,0.0273,0.0008,1,94,2233.348,121.803,1.039,0.003
d4111b_a,355218452.4,355218833.4,53464.32689,381,91702-01-22-00,3,23,bs.s1655_4111b_a.2.pha,53464.32698,336,2121.06,2227.11,0.859,0.005,0.1,0.005,seg4111b_a_rsfft.asc,0.0295,0.0005,1,94,2268.55,118.953,1.038,0.005
d4111b_b,355218926.4,355222572.4,53464.35127,3646,91702-01-22-00,2,2,bs.s1655_4111b_b.2.pha,53464.35124,3632,2093.78,2196.99,0.857,0.005,0.098,0.005,seg4111b_b_rsfft.asc,0.0271,0.0008,1,94,2343.73,136.497,1.039,0.003
d4111c_a,355241140.4,355244050.4,53464.60411,2910,91702-01-22-03,2,2,bs.s1655_4111c_a.2.pha,53464.6042,2864,2169.93,2280.63,0.889,0.005,0.112,0.005,seg4111c_a_rsfft.asc,0.0286,0.0009,1,94,2422.999,117.161,1.037,0.003
d4112_a,355337556.4,355340834.4,53465.72217,3278,91702-01-23-00,3,23,bs.s1655_4112_a.2.pha,53465.72226,3232,2141.61,2251.04,0.885,0.005,0.109,0.005,seg4112_a_rsfft.asc,0.0276,0.0007,1,94,2292.507,117.389,1.037,0.004
d4112_b,355343187.4,355346850.4,53465.78957,3663,91702-01-23-00,3,23,bs.s1655_4112_b.2.pha,53465.78948,3648,2174.44,2285.43,0.878,0.005,0.108,0.005,seg4112_b_rsfft.asc,0.0289,0.0007,1,94,2329.719,109.247,1.038,0.003
d4112_c,355348883.4,355352896.4,53465.85752,4013,91702-01-23-00,3,23,bs.s1655_4112_c.2.pha,53465.85744,4000,2186.86,2298.55,0.884,0.005,0.111,0.005,seg4112_c_rsfft.asc,0.0296,0.0007,1,94,2338.813,113.909,1.038,0.003
d4112_d,355354771.4,355356153.4,53465.91044,1382,91702-01-23-00,3,23,bs.s1655_4112_d.2.pha,53465.91041,1376,2216.94,2330.71,0.886,0.005,0.112,0.005,seg4112_d_rsfft.asc,0.0292,0.0011,1,94,2371.093,113.048,1.039,0.003
d4112_e,355356229.4,355358560.4,53465.93281,2331,91702-01-23-00,2,2,bs.s1655_4112_e.2.pha,53465.93281,2304,2280.9,2398.25,0.889,0.005,0.117,0.005,seg4112_e_rsfft.asc,0.0319,0.001,1,94,2544.249,128.347,1.038,0.003
d4112_f,355360595.4,355363925.4,53465.98913,3330,91702-01-23-00,2,2,bs.s1655_4112_f.2.pha,53465.98911,3328,2293.78,2411.94,0.892,0.005,0.118,0.005,seg4112_f_rsfft.asc,0.0325,0.0008,1,94,2556.733,130.063,1.038,0.003
d4113a_a,355365988.4,355369888.4,53466.05484,3900,91702-01-24-00,2,2,bs.s1655_4113a_a.2.pha,53466.05485,3856,2240.61,2356.49,0.895,0.005,0.116,0.005,seg4113a_a_rsfft.asc,0.0308,0.0008,1,94,2499.494,129.588,1.038,0.003
d4113b_a,355371511.4,355373764.4,53466.10924,2253,91702-01-24-02,2,2,bs.s1655_4113b_a.2.pha,53466.10939,2224,2215.15,2328.72,0.886,0.005,0.111,0.005,seg4113b_a_rsfft.asc,0.0283,0.001,1,94,2472.174,129.153,1.038,0.004
d4113c_a,355400751.4,355402178.4,53466.44288,1427,91702-01-24-03,3,23,bs.s1655_4113c_a.2.pha,53466.443,1376,2324.77,2443.13,0.872,0.005,0.113,0.005,seg4113c_a_rsfft.asc,0.0301,0.001,1,94,2490.258,111.287,1.045,0.005
d4114a_a,355463443.4,355466185.4,53467.17609,2742,91702-01-25-02,4,234,bs.s1655_4114a_a.2.pha,53467.17624,2704,2196.95,2308.75,0.877,0.005,0.107,0.005,seg4114a_a_rsfft.asc,0.0291,0.0007,1,94,2289.588,111.343,1.04,0.004
d4114b_a,355467940.4,355471848.4,53467.23489,3908,91702-01-25-01,3,23,bs.s1655_4114b_a.2.pha,53467.23503,3872,2282.19,2399.18,0.875,0.005,0.11,0.005,seg4114b_a_rsfft.asc,0.0297,0.0007,1,94,2444.507,121.168,1.043,0.003
d4114c_a,355473573.4,355475903.4,53467.29095,2330,91702-01-25-00,5,1234,bs.s1655_4114c_a.2.pha,53467.29105,2288,2263.8,2381,0.884,0.005,0.115,0.005,seg4114c_a_rsfft.asc,0.0314,0.0007,1,94,2348.619,124.683,1.044,0.004
d4114c_b,355476066.4,355477511.4,53467.31469,1445,91702-01-25-00,4,124,bs.s1655_4114c_b.2.pha,53467.31466,1440,2346.94,2467.01,0.873,0.005,0.113,0.005,seg4114c_b_rsfft.asc,0.0312,0.0009,1,94,2467.793,118.424,1.044,0.003
d4114d_a,355533075.4,355534133.4,53467.97227,1058,91702-01-25-03,3,23,bs.s1655_4114d_a.2.pha,53467.97226,1056,2224.06,2335.38,0.852,0.005,0.101,0.005,seg4114d_a_rsfft.asc,0.0309,0.0013,1,94,2383.671,110.926,1.041,0.002
d4115a_a,355536148.4,355539811.4,53468.02292,3663,91702-01-26-02,3,23,bs.s1655_4115a_a.2.pha,53468.02291,3616,2235.6,2349.7,0.876,0.005,0.107,0.005,seg4115a_a_rsfft.asc,0.0309,0.0007,1,94,2393.613,128.658,1.039,0.003
d4115b_a,355541668.4,355545473.4,53468.08763,3805,91702-01-26-00,3,23,bs.s1655_4115b_a.2.pha,53468.08763,3760,2243.25,2357.82,0.875,0.005,0.108,0.005,seg4115b_a_rsfft.asc,0.0307,0.0007,1,94,2400.222,122.277,1.04,0.003
d4115b_b,355547299.4,355551138.4,53468.153,3839,91702-01-26-00,3,23,bs.s1655_4115b_b.2.pha,53468.15291,3824,2312.74,2431.29,0.88,0.005,0.111,0.005,seg4115b_b_rsfft.asc,0.0312,0.0007,1,94,2475.939,118.606,1.043,0.003
d4115c_a,355603968.4,355607618.4,53468.80779,3650,91702-01-26-01,3,12,bs.s1655_4115c_a.2.pha,53468.80791,3600,2395.34,2520.1,0.886,0.005,0.114,0.005,seg4115c_a_rsfft.asc,0.0327,0.0007,1,94,2596.504,131.935,1.04,0.004
d4115c_b,355609651.4,355613435.4,53468.87435,3784,91702-01-26-01,3,24,bs.s1655_4115c_b.2.pha,53468.87429,3776,2501.96,2632.97,0.894,0.005,0.12,0.005,seg4115c_b_rsfft.asc,0.0368,0.0007,1,94,2659.714,140.565,1.042,0.003
d4116a_a,355620996.4,355624761.4,53469.00554,3765,91702-01-27-00,3,23,bs.s1655_4116a_a.2.pha,53469.00559,3728,2465.98,2594.49,0.895,0.005,0.12,0.005,seg4116a_a_rsfft.asc,0.0361,0.0007,1,94,2638.494,141.839,1.043,0.003
d4116a_b,355626627.4,355630418.4,53469.07087,3791,91702-01-27-00,3,23,bs.s1655_4116a_b.2.pha,53469.07078,3776,2344.26,2465.79,0.884,0.005,0.114,0.005,seg4116a_b_rsfft.asc,0.0334,0.0007,1,94,2510.117,137.287,1.042,0.003
d4116b_a,355695516.4,355698378.4,53469.86282,2862,91702-01-27-01,3,23,bs.s1655_4116b_a.2.pha,53469.863,2816,2518.98,2650.08,0.884,0.005,0.117,0.005,seg4116b_a_rsfft.asc,0.0335,0.0007,1,94,2696.128,125.3,1.042,0.004
d4117a_a,355713812.4,355715365.4,53470.067,1553,91702-01-28-00,2,2,bs.s1655_4117a_a.2.pha,53470.06716,1520,2447.9,2574.14,0.879,0.005,0.115,0.005,seg4117a_a_rsfft.asc,0.0342,0.0011,1,94,2736.836,150.78,1.044,0.003
d4117a_b,355717283.4,355721029.4,53470.11987,3746,91702-01-28-00,2,2,bs.s1655_4117a_b.2.pha,53470.11985,3744,2529.62,2660.85,0.881,0.005,0.117,0.005,seg4117a_b_rsfft.asc,0.034,0.0007,1,94,2826.331,137.407,1.044,0.003
d4117a_c,355722995.4,355726694.4,53470.18571,3699,91702-01-28-00,2,2,bs.s1655_4117a_c.2.pha,53470.18568,3696,2481.31,2609,0.878,0.005,0.117,0.005,seg4117a_c_rsfft.asc,0.0348,0.0007,1,94,2774.199,132.618,1.045,0.003
d4117b_a,355745688.4,355747458.4,53470.43719,1770,91702-01-27-02,3,23,bs.s1655_4117b_a.2.pha,53470.43726,1728,2394.34,2516.52,0.863,0.005,0.106,0.005,seg4117b_a_rsfft.asc,0.0324,0.0009,1,94,2565.207,133.959,1.043,0.004
d4117c_a,355751388.4,355753266.4,53470.50379,1878,91702-01-28-01,3,23,bs.s1655_4117c_a.2.pha,53470.50383,1840,2387.28,2508.51,0.859,0.005,0.104,0.005,seg4117c_a_rsfft.asc,0.0315,0.0009,1,94,2561.124,122.764,1.042,0.005
d4117d_a,355757328.4,355759202.4,53470.57252,1874,91702-01-28-02,3,23,bs.s1655_4117d_a.2.pha,53470.57263,1824,2411.87,2534,0.861,0.005,0.107,0.005,seg4117d_a_rsfft.asc,0.0315,0.0009,1,94,2584.307,120.517,1.041,0.005
d4118a_a,355796612.4,355800307.4,53471.03773,3695,91702-01-29-00,3,23,bs.s1655_4118a_a.2.pha,53471.03772,3664,2546.86,2679.1,0.892,0.005,0.12,0.005,seg4118a_a_rsfft.asc,0.037,0.0006,1,94,2725.303,142.254,1.045,0.004
d4118a_b,355802307.4,355805969.4,53471.10345,3662,91702-01-29-00,3,23,bs.s1655_4118a_b.2.pha,53471.10337,3648,2523.62,2654.59,0.886,0.005,0.118,0.005,seg4118a_b_rsfft.asc,0.0369,0.0007,1,94,2700.037,132.373,1.046,0.004
d4118a_c,355807955.4,355811630.4,53471.1689,3675,91702-01-29-00,3,23,bs.s1655_4118a_c.2.pha,53471.16883,3664,2542.09,2673.3,0.884,0.005,0.119,0.005,seg4118a_c_rsfft.asc,0.0369,0.0006,1,94,2722.464,134.494,1.047,0.004
d4118b_a,355814740.4,355816865.4,53471.23846,2125,91702-01-29-01,2,2,bs.s1655_4118b_a.2.pha,53471.23846,2096,2533.96,2664.42,0.88,0.005,0.117,0.005,seg4118b_a_rsfft.asc,0.0354,0.0009,1,94,2834.24,136.528,1.045,0.004
d4118c_a,355864664.4,355868210.4,53471.82451,3546,91702-01-30-00,3,23,bs.s1655_4118c_a.2.pha,53471.82457,3504,2365.14,2483.91,0.858,0.005,0.104,0.005,seg4118c_a_rsfft.asc,0.0327,0.0007,1,94,2534.681,127.865,1.041,0.004
d4118c_b,355870291.4,355873911.4,53471.89006,3620,91702-01-30-00,3,23,bs.s1655_4118c_b.2.pha,53471.89003,3600,2325.17,2442.16,0.874,0.005,0.104,0.005,seg4118c_b_rsfft.asc,0.0328,0.0007,1,94,2491.012,123.877,1.041,0.004
d4119a_a,355889492.4,355890905.4,53472.09952,1413,91702-01-29-02,3,23,bs.s1655_4119a_a.2.pha,53472.09966,1360,2391.22,2509.82,0.853,0.005,0.103,0.005,seg4119a_a_rsfft.asc,0.0327,0.001,1,94,2567.122,112.61,1.047,0.004
d4119a_b,355892963.4,355896163.4,53472.15004,3200,91702-01-29-02,3,23,bs.s1655_4119a_b.2.pha,53472.14994,3184,2425.03,2546.56,0.861,0.005,0.105,0.005,seg4119a_b_rsfft.asc,0.0328,0.0007,1,94,2601.465,121.945,1.045,0.004
d4119b_a,355938756.4,355941090.4,53472.67504,2334,91702-01-30-01,3,23,bs.s1655_4119b_a.2.pha,53472.67503,2304,2537.65,2665.9,0.862,0.005,0.109,0.005,seg4119b_a_rsfft.asc,0.0335,0.0008,1,94,2720.365,120.136,1.043,0.004
d4119c_a,355945476.4,355947106.4,53472.74874,1630,91702-01-30-02,3,23,bs.s1655_4119c_a.2.pha,53472.74874,1600,2550.34,2678.67,0.855,0.005,0.107,0.005,seg4119c_a_rsfft.asc,0.0348,0.0009,1,94,2736.912,137.071,1.043,0.004
d4120a_a,355994931.4,355996226.4,53473.3192,1295,91702-01-30-03,3,23,bs.s1655_4120a_a.2.pha,53473.31929,1232,2538.72,2664.23,0.851,0.005,0.105,0.005,seg4120a_a_rsfft.asc,0.0339,0.001,1,94,2726.708,122.353,1.048,0.005
d4120b_a,356000631.4,356002098.4,53473.38617,1467,91702-01-30-04,3,23,bs.s1655_4120b_a.2.pha,53473.38624,1424,2592.32,2722.62,0.864,0.005,0.112,0.005,seg4120b_a_rsfft.asc,0.0346,0.001,1,94,2776.7,126.754,1.046,0.005
d4120c_a,356023236.4,356025938.4,53473.65495,2702,91702-01-31-01,3,23,bs.s1655_4120c_a.2.pha,53473.65494,2656,2572.43,2700.79,0.868,0.005,0.11,0.005,seg4120c_a_rsfft.asc,0.0344,0.0007,1,94,2755.291,136.315,1.043,0.004
d4120d_a,356029716.4,356031938.4,53473.72717,2222,91702-01-31-02,4,234,bs.s1655_4120d_a.2.pha,53473.72716,2192,2612.89,2744.63,0.876,0.005,0.114,0.005,seg4120d_a_rsfft.asc,0.0358,0.0007,1,94,2722.887,126.841,1.044,0.004
d4121a_a,356108196.4,356110834.4,53474.63791,2638,91702-01-31-03,2,2,bs.s1655_4121a_a.2.pha,53474.63791,2608,2757.38,2898.28,0.888,0.005,0.117,0.005,seg4121a_a_rsfft.asc,0.0392,0.0008,1,94,3080.48,145.391,1.044,0.004
d4121a_b,356113891.4,356115245.4,53474.69639,1354,91702-01-31-03,2,2,bs.s1655_4121a_b.2.pha,53474.69633,1344,2731.04,2870.88,0.894,0.005,0.117,0.005,seg4121a_b_rsfft.asc,0.0384,0.0011,1,94,3049.533,152.865,1.043,0.004
d4121b_a,356119528.4,356121244.4,53474.76373,1716,91702-01-31-04,3,23,bs.s1655_4121b_a.2.pha,53474.76383,1680,2760.71,2902.56,0.893,0.005,0.117,0.005,seg4121b_a_rsfft.asc,0.0388,0.0009,1,94,2956.006,145.483,1.045,0.005
d4121c_a,356125172.4,356128717.4,53474.83964,3545,91702-01-31-00,4,123,bs.s1655_4121c_a.2.pha,53474.83976,3504,2655.61,2790.77,0.876,0.005,0.113,0.005,seg4121c_a_rsfft.asc,0.0356,0.0006,1,94,2807.555,121.434,1.046,0.004
d4121c_b,356130867.4,356134378.4,53474.90536,3511,91702-01-31-00,3,23,bs.s1655_4121c_b.2.pha,53474.90531,3488,2625.24,2758.48,0.875,0.005,0.111,0.005,seg4121c_b_rsfft.asc,0.0358,0.0006,1,94,2811.149,129.022,1.045,0.004
d4121c_c,356136499.4,356140044.4,53474.97074,3545,91702-01-31-00,3,23,bs.s1655_4121c_c.2.pha,53474.97068,3520,2591.47,2722.28,0.864,0.005,0.108,0.005,seg4121c_c_rsfft.asc,0.0358,0.0006,1,94,2777.872,126.243,1.046,0.004
d4122a_a,356154224.4,356157030.4,53475.17161,2806,91702-01-32-01,4,123,bs.s1655_4122a_a.2.pha,53475.17179,2768,2680.17,2816.99,0.876,0.005,0.114,0.005,seg4122a_a_rsfft.asc,0.0372,0.0006,1,94,2840.886,128.996,1.05,0.004
d4122b_a,356176164.4,356177650.4,53475.41791,1486,91702-01-32-02,3,23,bs.s1655_4122b_a.2.pha,53475.41791,1456,2836.34,2982.41,0.884,0.005,0.117,0.005,seg4122b_a_rsfft.asc,0.0379,0.0009,1,94,3037.534,137.455,1.048,0.004
d4122c_a,356204493.4,356207810.4,53475.75639,3317,91702-01-32-00,3,23,bs.s1655_4122c_a.2.pha,53475.75652,3264,2892.15,3041.06,0.893,0.005,0.12,0.005,seg4122c_a_rsfft.asc,0.0432,0.0006,1,94,3093.765,156.135,1.048,0.004
d4122c_b,356210131.4,356213654.4,53475.82283,3523,91702-01-32-00,3,23,bs.s1655_4122c_b.2.pha,53475.82281,3520,2834.06,2979.85,0.886,0.005,0.118,0.005,seg4122c_b_rsfft.asc,0.0412,0.0006,1,94,3034.35,146.564,1.047,0.004
d4123a_a,356266772.4,356268434.4,53476.46763,1662,91702-01-33-01,2,2,bs.s1655_4123a_a.2.pha,53476.46763,1632,2976.4,3126.98,0.887,0.005,0.121,0.005,seg4123a_a_rsfft.asc,0.0447,0.001,1,94,3325.603,160.192,1.048,0.004
d4123b_a,356295092.4,356298583.4,53476.80599,3491,91702-01-33-00,3,23,bs.s1655_4123b_a.2.pha,53476.80605,3472,2926.47,3074.79,0.883,0.005,0.12,0.005,seg4123b_a_rsfft.asc,0.0413,0.0006,1,94,3131.111,156.916,1.049,0.004
d4123b_b,356300787.4,356304247.4,53476.87173,3460,91702-01-33-00,3,23,bs.s1655_4123b_b.2.pha,53476.8717,3456,2890.66,3036.81,0.879,0.005,0.118,0.005,seg4123b_b_rsfft.asc,0.0403,0.0006,1,94,3094.937,143.549,1.049,0.004
d4124_a,356385931.4,356389178.4,53477.85596,3247,91702-01-34-00,4,123,bs.s1655_4124_a.2.pha,53477.85605,3216,2811.61,2954.52,0.861,0.005,0.11,0.005,seg4124_a_rsfft.asc,0.0359,0.0006,1,94,2977.222,125.281,1.049,0.005
d4124_b,356391379.4,356394843.4,53477.92027,3464,91702-01-34-00,3,23,bs.s1655_4124_b.2.pha,53477.92022,3456,2758.49,2898.38,0.862,0.005,0.11,0.005,seg4124_b_rsfft.asc,0.0356,0.0006,1,94,2958.293,128.022,1.048,0.004
d4124_c,356397027.4,356400504.4,53477.98572,3477,91702-01-34-00,3,23,bs.s1655_4124_c.2.pha,53477.98568,3456,2702.14,2838.85,0.856,0.005,0.107,0.005,seg4124_c_rsfft.asc,0.0343,0.0006,1,94,2900.18,129.558,1.049,0.004
d4125_a,356459388.4,356462386.4,53478.70472,2998,91702-01-34-01,3,23,bs.s1655_4125_a.2.pha,53478.70485,2944,2679.76,2814.14,0.856,0.005,0.106,0.005,seg4125_a_rsfft.asc,0.0359,0.0007,1,94,2874.512,131.526,1.045,0.005
d4125_b,356465011.4,356468449.4,53478.77234,3438,91702-01-34-01,3,23,bs.s1655_4125_b.2.pha,53478.77226,3424,2674.78,2808.82,0.861,0.005,0.105,0.005,seg4125_b_rsfft.asc,0.0352,0.0006,1,94,2867.191,126.316,1.046,0.004
d4125_c,356470643.4,356474114.4,53478.83772,3471,91702-01-34-01,3,23,bs.s1655_4125_c.2.pha,53478.83763,3456,2680.94,2814.87,0.861,0.005,0.106,0.005,seg4125_c_rsfft.asc,0.0362,0.0006,1,94,2875.065,122.95,1.047,0.004
d4126a_a,356504676.4,356505506.4,53479.21634,830,91702-01-34-02,3,23,bs.s1655_4126a_a.2.pha,53479.21633,784,2953.85,3104.01,0.87,0.005,0.116,0.005,seg4126a_a_rsfft.asc,0.0374,0.0012,1,94,3170.966,141.753,1.054,0.004
d4126b_a,356533429.4,356535154.4,53479.5543,1725,91702-01-35-02,3,23,bs.s1655_4126b_a.2.pha,53479.55439,1680,2810.8,2950.45,0.851,0.005,0.105,0.005,seg4126b_a_rsfft.asc,0.0352,0.0008,1,94,3015.512,135.108,1.047,0.006
d4126c_a,356538628.4,356541282.4,53479.61985,2654,91702-01-35-00,3,23,bs.s1655_4126c_a.2.pha,53479.61985,2624,2725.37,2860.37,0.851,0.005,0.104,0.005,seg4126c_a_rsfft.asc,0.0357,0.0007,1,94,2924.744,134.647,1.046,0.005
d4126c_b,356544275.4,356547234.4,53479.68698,2959,91702-01-35-00,3,23,bs.s1655_4126c_b.2.pha,53479.68689,2944,2742.72,2878.99,0.855,0.005,0.106,0.005,seg4126c_b_rsfft.asc,0.036,0.0007,1,94,2940.064,123.929,1.046,0.004
d4126d_a,356561460.4,356564710.4,53479.88756,3250,91702-01-35-01,3,23,bs.s1655_4126d_a.2.pha,53479.88772,3216,2761.48,2899.21,0.862,0.005,0.108,0.005,seg4126d_a_rsfft.asc,0.0368,0.0007,1,94,2959.951,133.457,1.049,0.005
d4127_a,356640628.4,356643983.4,53480.80447,3355,91702-01-36-01,3,23,bs.s1655_4127_a.2.pha,53480.80448,3328,2974.83,3126.39,0.873,0.005,0.116,0.005,seg4127_a_rsfft.asc,0.0392,0.0006,1,94,3188.655,138.734,1.051,0.004
d4127_b,356646211.4,356649646.4,53480.86955,3435,91702-01-36-01,3,23,bs.s1655_4127_b.2.pha,53480.86948,3424,2946.47,3096.5,0.873,0.005,0.116,0.005,seg4127_b_rsfft.asc,0.0391,0.0006,1,94,3156.768,146.077,1.051,0.004
d4128a_a,356720916.4,356723257.4,53481.72786,2341,91702-01-36-03,3,23,bs.s1655_4128a_a.2.pha,53481.72791,2320,2783.64,2925.8,0.86,0.005,0.109,0.005,seg4128a_a_rsfft.asc,0.0366,0.0007,1,94,2986.157,123.443,1.048,0.005
d4128b_a,356731343.4,356734580.4,53481.85373,3237,91702-01-36-00,3,23,bs.s1655_4128b_a.2.pha,53481.85392,3200,2753.63,2892.33,0.857,0.005,0.106,0.005,seg4128b_a_rsfft.asc,0.0361,0.0006,1,94,2953.797,129.041,1.049,0.005
d4128b_b,356736803.4,356740241.4,53481.91808,3438,91702-01-36-00,3,23,bs.s1655_4128b_b.2.pha,53481.918,3408,2814.57,2957,0.859,0.005,0.109,0.005,seg4128b_b_rsfft.asc,0.0358,0.0006,1,94,3019.637,128,1.05,0.004
d4128b_c,356742515.4,356745538.4,53481.98179,3023,91702-01-36-00,4,123,bs.s1655_4128b_c.2.pha,53481.9817,2992,2801.37,2941.71,0.853,0.005,0.106,0.005,seg4128b_c_rsfft.asc,0.0355,0.0006,1,94,2969.12,136.434,1.051,0.005
d4129b_a,356799156.4,356801938.4,53482.63597,2782,91702-01-37-01,3,23,bs.s1655_4129b_a.2.pha,53482.63596,2752,2748.1,2886.47,0.86,0.005,0.106,0.005,seg4129b_a_rsfft.asc,0.0363,0.0007,1,94,2945.915,123.534,1.047,0.005
d4129c_a,356804788.4,356808192.4,53482.70475,3404,91702-01-37-00,3,12,bs.s1655_4129c_a.2.pha,53482.70476,3376,2675.3,2810.36,0.869,0.005,0.108,0.005,seg4129c_a_rsfft.asc,0.0376,0.0006,1,94,2903.818,129.757,1.046,0.005
d4129c_b,356810435.4,356813855.4,53482.7702,3420,91702-01-37-00,2,2,bs.s1655_4129c_b.2.pha,53482.77013,3408,2668.28,2801.93,0.862,0.005,0.104,0.005,seg4129c_b_rsfft.asc,0.0359,0.0007,1,94,2987.524,128.104,1.045,0.005
d4129c_c,356816131.4,356819518.4,53482.83594,3387,91702-01-37-00,3,23,bs.s1655_4129c_c.2.pha,53482.83587,3376,2719.67,2856.06,0.862,0.005,0.106,0.005,seg4129c_c_rsfft.asc,0.0376,0.0006,1,94,2916.29,140.181,1.048,0.005
d4130_a,356901028.4,356904452.4,53483.81875,3424,91702-01-38-00,3,23,bs.s1655_4130_a.2.pha,53483.81883,3408,2731.19,2867.48,0.858,0.005,0.105,0.005,seg4130_a_rsfft.asc,0.0372,0.0006,1,94,2932.624,135.891,1.048,0.005
d4130_b,356906723.4,356910113.4,53483.88447,3390,91702-01-38-00,3,23,bs.s1655_4130_b.2.pha,53483.88439,3376,2736,2872.83,0.857,0.005,0.105,0.005,seg4130_b_rsfft.asc,0.038,0.0006,1,94,2936.15,136.154,1.049,0.005
d4130_c,356912371.4,356915779.4,53483.94995,3408,91702-01-38-00,3,23,bs.s1655_4130_c.2.pha,53483.94985,3392,2743.43,2880.22,0.856,0.005,0.105,0.005,seg4130_c_rsfft.asc,0.0372,0.0006,1,94,2943.239,132.374,1.049,0.005
d4131a_a,356931988.4,356932769.4,53484.16179,781,91702-01-38-02,3,23,bs.s1655_4131a_a.2.pha,53484.16179,752,2868.37,3011.09,0.855,0.005,0.109,0.005,seg4131a_a_rsfft.asc,0.0372,0.0012,1,94,3077.09,123.127,1.048,0.004
