filename_code,MET_start,MET_end,MJD_mid,interval_time(s),ObsID(RXTE),number_PCUs,which_PCUs(string),spec_filename,spec_MJD,spec_exposure(s),PCA_crate_raw(c/s/PCU),PCA_crate_normalized(c/s/PCU),soft_color(3.6-5.0/2.2-3.6_keV),err_soft_col,hard_color(8.6-18.0/5.0-8.6_keV),err_hard_col,PDS_name,PDS_integrated_rms_(0.1_10Hz),err_PDS_rms,PDS_low_chan_PCU2_0_255,PDS_high_chan_PCU2_0_255,PDS_source_crate(c/s/PCU),sample_std_dev_PDS_source_crate(c/s/PCU),deadtime_correction,average_pointing_offset(deg)
day1758_a,151943188.4,151943666.4,51111.60448,478,30191-01-35-01,5,1234,bs.s1550_day1758_a.2.pha,51111.60448,448,2909.86,2903.96,0.819,0.005,0.368,0.005,seg1758_a_rsfft.asc,0.0179,0.0012,1,94,2846.398,46.212,1.05,0.046
day1758_b,151945891.4,151946223.4,51111.63492,332,30191-01-35-01,5,1234,bs.s1550_day1758_b.2.pha,51111.63485,304,2945.67,2939.06,0.816,0.005,0.371,0.005,seg1758_b_rsfft.asc,0.0177,0.0013,1,94,2878.851,46.411,1.053,0.045
day1759_a,152046804.4,152048450.4,51112.8105,1646,30191-01-35-00,5,1234,bs.s1550_day1759_a.2.pha,51112.81059,1600,2759.86,2753.83,0.813,0.005,0.378,0.005,seg1759_a_rsfft.asc,0.0186,0.0007,1,94,2695.689,39.47,1.048,0.045
day1760_a,152121636.4,152122658.4,51113.673,1022,30191-01-36-01,5,1234,bs.s1550_day1760_a.2.pha,51113.673,992,2454.97,2454.27,0.794,0.005,0.353,0.005,seg1760_a_rsfft.asc,0.0198,0.0009,1,94,2396.927,36.001,1.044,0.045
day1762_a,152261012.4,152263083.4,51115.29222,2071,30191-01-36-00,5,1234,bs.s1550_day1762_a.2.pha,51115.29226,2048,1842.83,1847.76,0.757,0.005,0.334,0.005,seg1762_a_rsfft.asc,0.0296,0.0007,1,94,1804.002,144.827,1.039,0.045
day1764_a,152439924.4,152441875.4,51117.36227,1951,30191-01-37-00,5,1234,bs.s1550_day1764_a.2.pha,51117.36226,1920,1274.58,1291.1,0.673,0.005,0.207,0.005,seg1764_a_rsfft.asc,0.0098,0.0011,1,94,1246.004,21.685,1.03,0.045
day1766_a,152582132.4,152585810.4,51119.01819,3678,30191-01-38-00,5,1234,bs.s1550_day1766_a.2.pha,51119.01818,3632,1051.98,1067.11,0.641,0.005,0.215,0.005,seg1766_a_rsfft.asc,0.0091,0.0012,1,94,1028.138,18.568,1.031,0.045
day1768_a,152754804.4,152758553.4,51121.01712,3749,30191-01-39-00,5,1234,bs.s1550_day1768_a.2.pha,51121.01726,3696,780.66,797.18,0.599,0.005,0.116,0.005,seg1768_a_rsfft.asc,0.0125,0.0012,1,94,763.372,16.91,1.028,0.045
day1771_a,153077076.4,153079122.4,51124.73726,2046,30191-01-40-00,5,1234,bs.s1550_day1771_a.2.pha,51124.73726,2000,629.82,641.98,0.577,0.005,0.207,0.005,seg1771_a_rsfft.asc,0.0127,0.0019,1,94,614.885,11.959,1.024,0.045
day1773_a,153238164.4,153239586.4,51126.5981,1422,30191-01-41-00,5,1234,bs.s1550_day1773_a.2.pha,51126.59818,1376,691.74,701.04,0.608,0.005,0.326,0.005,seg1773_a_rsfft.asc,0.0379,0.0015,1,94,676.506,13.822,1.023,0.046
day1773_b,153240803.4,153242344.4,51126.62933,1541,30191-01-41-00,5,1234,bs.s1550_day1773_b.2.pha,51126.62929,1520,665.51,675.72,0.6,0.005,0.309,0.005,seg1773_b_rsfft.asc,0.03,0.0017,1,94,649.439,14.176,1.021,0.045
day1773_c,153243923.4,153245523.4,51126.66578,1600,30191-01-41-00,5,1234,bs.s1550_day1773_c.2.pha,51126.66568,1584,648.04,657.84,0.593,0.005,0.308,0.005,seg1773_c_rsfft.asc,0.0296,0.0016,1,94,633.554,15.447,1.024,0.046
day1775_a,153408819.4,153409504.4,51128.569,685,30191-01-42-00,5,1234,bs.s1550_day1775_a.2.pha,51128.56892,672,519.01,528.44,0.564,0.005,0.298,0.005,seg1775_a_rsfft.asc,0.0173,0.0034,1,94,506.656,10.319,1.019,0.044
day1775_b,153410787.4,153412402.4,51128.59716,1615,30191-01-42-00,5,1234,bs.s1550_day1775_b.2.pha,51128.59707,1600,520.13,529.17,0.558,0.005,0.303,0.005,seg1775_b_rsfft.asc,0.0152,0.0023,1,94,507.734,10.871,1.021,0.045
day1777_a,153572244.4,153572818.4,51130.45985,574,30191-01-43-00,5,1234,bs.s1550_day1777_a.2.pha,51130.45985,544,463.86,472.13,0.549,0.005,0.328,0.005,seg1777_a_rsfft.asc,0.0262,0.0033,1,94,455.663,10.536,1.02,0.045
day1777_b,153574403.4,153576964.4,51130.49634,2561,30191-01-43-00,5,1234,bs.s1550_day1777_b.2.pha,51130.49633,2560,467.44,476.44,0.553,0.005,0.329,0.005,seg1777_b_rsfft.asc,0.0174,0.0019,1,94,458.204,11.374,1.018,0.044
day1777_c,153577347.4,153578882.4,51130.52448,1535,30191-01-43-00,5,1234,bs.s1550_day1777_c.2.pha,51130.52439,1504,466.41,475.27,0.549,0.005,0.325,0.005,seg1777_c_rsfft.asc,0.0168,0.0024,1,94,456.781,11.221,1.02,0.045
day1779_a,153746964.4,153749943.4,51132.49599,2979,30191-01-44-00,5,1234,bs.s1550_day1779_a.2.pha,51132.49615,2928,397.81,405.95,0.535,0.005,0.335,0.005,seg1779_a_rsfft.asc,0.0174,0.0021,1,94,390.089,9.473,1.017,0.045
day1781_a,153916052.4,153918498.4,51134.44995,2446,30191-01-45-00,5,1234,bs.s1550_day1781_a.2.pha,51134.45003,2384,322.49,330.73,0.501,0.005,0.286,0.005,seg1781_a_rsfft.asc,0.0192,0.0027,1,94,315.688,8.517,1.018,0.044
day1781_b,153919523.4,153920930.4,51134.48411,1407,30191-01-45-00,5,1234,bs.s1550_day1781_b.2.pha,51134.48402,1392,322.73,331.04,0.499,0.005,0.283,0.005,seg1781_b_rsfft.asc,0.018,0.0032,1,94,315.346,8.378,1.017,0.044
day1781_c,153921059.4,153922082.4,51134.49966,1023,30191-01-45-00,5,1234,bs.s1550_day1781_c.2.pha,51134.49957,1008,319.95,328.78,0.503,0.005,0.273,0.005,seg1781_c_rsfft.asc,0.0243,0.0033,1,94,312.659,8.429,1.016,0.044
day1783_a,154118611.4,154122834.4,51136.80466,4223,30191-01-46-00,5,1234,bs.s1550_day1783_a.2.pha,51136.80457,4192,269.97,276.63,0.482,0.005,0.319,0.005,seg1783_a_rsfft.asc,0.0158,0.0026,1,94,264.785,7.55,1.02,0.044
day1783_b,154133334.4,154134482.4,51136.95727,1148,30191-01-46-01,5,1234,bs.s1550_day1783_b.2.pha,51136.95744,1088,267.43,274.39,0.483,0.005,0.319,0.005,seg1783_b_rsfft.asc,0.0208,0.004,1,94,261.729,7.439,1.018,0.045
day1783_c,154136899.4,154137538.4,51136.99559,639,30191-01-46-01,5,1234,bs.s1550_day1783_c.2.pha,51136.99559,592,267.25,274.7,0.479,0.005,0.32,0.006,seg1783_c_rsfft.asc,0.0274,0.0043,1,94,266.392,7.526,1.018,0.044
day1784_a,154217363.4,154220882.4,51137.94355,3519,30435-01-01-00,5,1234,bs.s1550_day1784_a.2.pha,51137.94355,0,0,0,-99,99,-99,99,seg1784_a_rsfft.asc,0.0601,0.0014,1,94,334.715,10.877,1.017,0.044
day1784_b,154223187.4,154223763.4,51137.99393,576,30435-01-01-00,5,1234,bs.s1550_day1784_b.2.pha,51137.99393,0,0,0,-99,99,-99,99,seg1784_b_rsfft.asc,0.0615,0.0032,1,94,329.951,10.419,1.02,0.044
day1786_a,154395988.4,154397583.4,51139.99984,1595,30435-01-01-01,5,1234,bs.s1550_day1786_a.2.pha,51139.99985,1552,324.23,325.95,0.583,0.005,0.459,0.005,seg1786_a_rsfft.asc,0.0729,0.0019,1,94,321.506,10.37,1.017,0.044
day1787_a,154457780.4,154460283.4,51140.72028,2503,30435-01-02-00,5,1234,bs.s1550_day1787_a.2.pha,51140.72041,2464,295.78,297.82,0.569,0.005,0.453,0.005,seg1787_a_rsfft.asc,0.0694,0.0017,1,94,289.549,9.589,1.02,0.043
day1790_a,154725156.4,154726930.4,51143.81069,1774,30435-01-03-00,5,1234,bs.s1550_day1790_a.2.pha,51143.81068,1728,267.91,269.31,0.57,0.005,0.464,0.005,seg1790_a_rsfft.asc,0.0748,0.0021,1,94,261.961,9.159,1.016,0.043
day1792_a,154869204.4,154873263.4,51145.49113,4059,30435-01-04-00,5,1234,bs.s1550_day1792_a.2.pha,51145.49124,3984,174.47,177.87,0.454,0.005,0.421,0.005,seg1792_a_rsfft.asc,0.0188,0.0028,1,94,170.883,6.417,1.019,0.043
day1792_b,154874963.4,154876482.4,51145.54309,1519,30435-01-04-00,5,1234,bs.s1550_day1792_b.2.pha,51145.543,1504,175.31,178.53,0.455,0.005,0.431,0.005,seg1792_b_rsfft.asc,0.024,0.0045,1,94,172.151,6.255,1.021,0.043
day1794_a,155030484.4,155034363.4,51147.35676,3879,30435-01-05-00,5,1234,bs.s1550_day1794_a.2.pha,51147.35679,3824,229.68,231.54,0.539,0.005,0.464,0.005,seg1794_a_rsfft.asc,0.0679,0.0017,1,94,224.762,8.613,1.018,0.043
day1794_b,155036243.4,155037010.4,51147.4054,767,30435-01-05-00,5,1234,bs.s1550_day1794_b.2.pha,51147.40531,752,225.39,227.72,0.532,0.005,0.465,0.005,seg1794_b_rsfft.asc,0.0701,0.0035,1,94,221.476,9.516,1.017,0.043
day1794_c,155037063.4,155037903.4,51147.41532,840,30435-01-05-00,4,123,bs.s1550_day1794_c.2.pha,51147.41531,816,226.09,228.39,0.535,0.005,0.456,0.005,seg1794_c_rsfft.asc,0.0634,0.0041,1,94,223.132,9.486,1.015,0.043
day1797_a,155267423.4,155269589.4,51150.08919,2166,30435-01-06-00,4,123,bs.s1550_day1797_a.2.pha,51150.0892,2160,212.38,216.01,0.476,0.005,0.419,0.005,seg1797_a_rsfft.asc,0.0246,0.0043,1,94,209.916,7.687,1.016,0.042
day1799a_a,155440077.4,155442406.4,51152.08845,2329,30435-01-07-00,5,1234,bs.s1550_day1799a_a.2.pha,51152.09087,1888,237.58,243.87,0.465,0.005,0.241,0.005,seg1799a_a_rsfft.asc,0.0222,0.0034,1,94,233.132,7.525,1.018,0.103
day1799b_a,155508333.4,155510278.4,51152.87623,1945,30435-01-08-00,5,1234,bs.s1550_day1799b_a.2.pha,51152.87624,1936,261.03,268.69,0.476,0.005,0.151,0.005,seg1799b_a_rsfft.asc,0.0231,0.003,1,94,258.436,7.995,1.016,0.042
day1799b_b,155513688.4,155516423.4,51152.94278,2735,30435-01-08-00,5,1234,bs.s1550_day1799b_b.2.pha,51152.94494,2336,265.81,274.03,0.478,0.005,0.145,0.005,seg1799b_b_rsfft.asc,0.0211,0.0029,1,94,262.483,7.91,1.016,0.042
day1801_a,155607417.4,155609015.4,51154.02102,1598,30435-01-09-00,5,1234,bs.s1550_day1801_a.2.pha,51154.02346,1168,323.82,333.3,0.491,0.005,0.134,0.005,seg1801_a_rsfft.asc,0.0221,0.0031,1,94,318.324,9.072,1.019,0.127
day1802_a,155698533.4,155701561.4,51155.08388,3028,30435-01-10-00,5,1234,bs.s1550_day1802_a.2.pha,51155.08411,2960,395.32,406.97,0.517,0.005,0.092,0.005,seg1802_a_rsfft.asc,0.015,0.0023,1,94,389.345,9.953,1.019,0.043
day1804_a,155922419.4,155923739.4,51157.66527,1320,30435-01-11-00,5,1234,bs.s1550_day1804_a.2.pha,51157.66763,896,653.81,670.01,0.586,0.005,0.057,0.005,seg1804_a_rsfft.asc,0.018,0.0024,1,94,645.199,13.384,1.022,0.144
day1807_a,156148264.4,156150516.4,51160.28461,2252,30435-01-12-00,4,123,bs.s1550_day1807_a.2.pha,51160.28698,1824,1041.47,1063.42,0.642,0.005,0.052,0.005,seg1807_a_rsfft.asc,0.0153,0.0014,1,94,1033.204,20.898,1.033,0.097
day1809_a,156314710.4,156317122.4,51162.212,2412,30435-01-13-00,3,12,bs.s1550_day1809_a.2.pha,51162.21429,1968,1427.85,1454.87,0.679,0.005,0.043,0.005,seg1809_a_rsfft.asc,0.0165,0.0013,1,94,1421.044,30.299,1.038,0.093
day1810_a,156401350.4,156402218.4,51163.20584,868,30435-01-14-00,4,123,bs.s1550_day1810_a.2.pha,51163.20809,448,1625.56,1655.67,0.689,0.005,0.044,0.005,seg1810_a_rsfft.asc,0.0177,0.0018,1,94,1612.373,27.964,1.044,0.17
day1811_a,156487687.4,156488618.4,51164.20547,931,30435-01-14-01,5,1234,bs.s1550_day1811_a.2.pha,51164.20772,512,1938.33,1971.68,0.707,0.005,0.047,0.005,seg1811_a_rsfft.asc,0.0179,0.0013,1,94,1908.325,36.752,1.05,0.13
day1812_a,156607779.4,156608800.4,51165.59595,1021,30435-01-15-00,5,1234,bs.s1550_day1812_a.2.pha,51165.59587,1008,2359.82,2398.67,0.745,0.005,0.052,0.005,seg1812_a_rsfft.asc,0.0168,0.0009,1,94,2328.044,46.152,1.044,0.04
day1812_b,156613523.4,156614926.4,51165.66464,1403,30435-01-15-01,5,1234,bs.s1550_day1812_b.2.pha,51165.66466,1376,2364.86,2403.46,0.748,0.005,0.052,0.005,seg1812_b_rsfft.asc,0.0163,0.0008,1,94,2336.323,42.046,1.045,0.04
day1813_a,156644128.4,156645522.4,51166.01881,1394,30435-01-16-00,5,1234,bs.s1550_day1813_a.2.pha,51166.01883,1360,2462.35,2502.09,0.75,0.005,0.053,0.005,seg1813_a_rsfft.asc,0.0162,0.0008,1,94,2427.71,41.644,1.046,0.041
day1814_a,156765313.4,156766071.4,51167.41774,758,30435-01-17-00,4,124,bs.s1550_day1814_a.2.pha,51167.41994,352,2825.46,2866.46,0.768,0.005,0.054,0.005,seg1814_a_rsfft.asc,0.02,0.0006,1,94,2790.709,66.899,1.052,0.115
day1814_b,156771200.4,156771821.4,51167.48508,621,30435-01-17-01,4,124,bs.s1550_day1814_b.2.pha,51167.48716,240,2833.08,2874.64,0.766,0.005,0.055,0.005,seg1814_b_rsfft.asc,0.0162,0.0011,1,94,2805.694,49.825,1.053,0.144
day1815_a,156816496.4,156818208.4,51168.01565,1712,30435-01-18-00,4,123,bs.s1550_day1815_a.2.pha,51168.01791,1280,2879.01,2920.57,0.777,0.005,0.058,0.005,seg1815_a_rsfft.asc,0.0195,0.0008,1,94,2858.092,58.223,1.051,0.094
day1816_a,156903210.4,156904444.4,51169.01652,1234,30435-01-19-01,5,1234,bs.s1550_day1816_a.2.pha,51169.01661,1200,3209.86,3256.07,0.786,0.005,0.062,0.005,seg1816_a_rsfft.asc,0.0166,0.0007,1,94,3169.231,54.343,1.055,0.041
day1816_b,156907763.4,156909554.4,51169.07244,1791,30435-01-19-00,5,1234,bs.s1550_day1816_b.2.pha,51169.07235,1760,3141.18,3185.73,0.779,0.005,0.063,0.005,seg1816_b_rsfft.asc,0.0183,0.0006,1,94,3103.172,64.261,1.06,0.041
day1816_c,156909683.4,156910681.4,51169.09007,998,30435-01-19-00,5,1234,bs.s1550_day1816_c.2.pha,51169.09003,992,3178.12,3223.25,0.792,0.005,0.062,0.005,seg1816_c_rsfft.asc,0.0196,0.0007,1,94,3138.363,64.668,1.054,0.041
day1817_a,157033716.4,157034850.4,51170.52643,1134,30435-01-20-00,5,1234,bs.s1550_day1817_a.2.pha,51170.52652,1088,3401,3449.5,0.794,0.005,0.065,0.005,seg1817_a_rsfft.asc,0.0159,0.0007,1,94,3360.865,61.231,1.059,0.039
day1819_a,157167153.4,157169734.4,51172.07921,2581,30435-01-21-00,5,1234,bs.s1550_day1819_a.2.pha,51172.07939,2528,3551.69,3600.21,0.805,0.005,0.068,0.005,seg1819_a_rsfft.asc,0.0164,0.0005,1,94,3512.063,62.503,1.061,0.041
day1820_a,157247083.4,157250330.4,51173.00818,3247,30435-01-22-00,5,1234,bs.s1550_day1820_a.2.pha,51173.00828,3200,3613.83,3665.66,0.795,0.005,0.068,0.005,seg1820_a_rsfft.asc,0.0167,0.0004,1,94,3572.82,63.747,1.064,0.04
day1821a_a,157333506.4,157336682.4,51174.00804,3176,30435-01-23-00,3,12,bs.s1550_day1821a_a.2.pha,51174.00809,3120,3665.85,3717.25,0.805,0.005,0.07,0.005,seg1821a_a_rsfft.asc,0.0181,0.0005,1,94,3645.936,75.375,1.064,0.04
day1821b_a,157396814.4,157399922.4,51174.74038,3108,30435-01-24-00,5,1234,bs.s1550_day1821b_a.2.pha,51174.74041,3056,3818.33,3870.98,0.807,0.005,0.071,0.005,seg1821b_a_rsfft.asc,0.0171,0.0004,1,94,3773.094,76.633,1.067,0.04
day1822_a,157489543.4,157492142.4,51175.81068,2599,30435-01-25-00,4,123,bs.s1550_day1822_a.2.pha,51175.81068,2560,3862.56,3916.28,0.812,0.005,0.075,0.005,seg1822_a_rsfft.asc,0.018,0.0005,1,94,3842.156,85.787,1.068,0.04
day1822_b,157494019.4,157496822.4,51175.86367,2803,30435-01-25-00,4,123,bs.s1550_day1822_b.2.pha,51175.86365,2768,3892.92,3947.22,0.813,0.005,0.075,0.005,seg1822_b_rsfft.asc,0.0177,0.0005,1,94,3869.33,88.96,1.069,0.04
day1823_a,157580372.4,157584272.4,51176.86947,3900,30435-01-26-00,4,123,bs.s1550_day1823_a.2.pha,51176.86948,3872,3899.4,3951.67,0.814,0.005,0.076,0.005,seg1823_a_rsfft.asc,0.0193,0.0004,1,94,3875.036,84.291,1.07,0.04
day1824_a,157666644.4,157670642.4,51177.86856,3998,30435-01-27-00,5,1234,bs.s1550_day1824_a.2.pha,51177.86865,3936,4009.9,4064.03,0.813,0.005,0.077,0.005,seg1824_a_rsfft.asc,0.0179,0.0003,1,94,3970.492,92.652,1.071,0.04
day1825_a,157753044.4,157757043.4,51178.86856,3999,30435-01-28-00,5,1234,bs.s1550_day1825_a.2.pha,51178.86855,3936,4028.93,4083.55,0.815,0.005,0.077,0.005,seg1825_a_rsfft.asc,0.0184,0.0003,1,94,3915.335,93.72,1.07,0.04
day1826_a,157845812.4,157849203.4,51179.93875,3391,40401-01-01-00,4,123,bs.s1550_day1826_a.2.pha,51179.93874,3344,4212.87,4267.32,0.813,0.005,0.094,0.005,seg1826_a_rsfft.asc,0.0181,0.0004,1,94,4187.736,98.292,1.071,0.04
day1827_a,157925796.4,157929904.4,51180.86864,4108,40401-01-02-00,3,12,bs.s1550_day1827_a.2.pha,51180.86865,4048,4577.34,4626.63,0.819,0.005,0.132,0.005,seg1827_a_rsfft.asc,0.0171,0.0004,1,94,4549.371,180.805,1.078,0.04
day1829_a,158054673.4,158055426.4,51182.34086,753,40401-01-03-00,5,1234,bs.s1550_day1829_a.2.pha,51182.34078,736,4235.51,4298.59,0.81,0.005,0.077,0.005,seg1829_a_rsfft.asc,0.0177,0.0007,1,94,4202.596,69.583,1.069,0.041
day1829_b,158055555.4,158056745.4,51182.35359,1190,40401-01-03-00,5,1234,bs.s1550_day1829_b.2.pha,51182.35355,1184,4203.61,4265.99,0.817,0.005,0.077,0.005,seg1829_b_rsfft.asc,0.0186,0.0006,1,94,4169.53,70.487,1.068,0.04
day1829_c,158057731.4,158059138.4,51182.38003,1407,40401-01-03-00,5,1234,bs.s1550_day1829_c.2.pha,51182.37994,1392,4191.8,4253.8,0.818,0.005,0.077,0.005,seg1829_c_rsfft.asc,0.0172,0.0005,1,94,4156.896,75.59,1.071,0.038
day1829_d,158060371.4,158060944.4,51182.40576,573,40401-01-03-00,5,1234,bs.s1550_day1829_d.2.pha,51182.40568,560,4158.93,4220.05,0.818,0.005,0.077,0.005,seg1829_d_rsfft.asc,0.0187,0.0008,1,94,4132.941,77.25,1.068,0.041
day1830_a,158158660.4,158160338.4,51183.54976,1678,40401-01-04-00,4,123,bs.s1550_day1830_a.2.pha,51183.54976,1648,4298.18,4358.39,0.818,0.005,0.078,0.005,seg1830_a_rsfft.asc,0.0184,0.0006,1,94,4269.037,86.47,1.071,0.041
day1830_b,158160467.4,158161264.4,51183.56558,797,40401-01-04-00,4,123,bs.s1550_day1830_b.2.pha,51183.5655,784,4277.95,4336.86,0.827,0.005,0.079,0.005,seg1830_b_rsfft.asc,0.0172,0.0008,1,94,4248.127,85.62,1.07,0.039
day1831a_a,158205617.4,158207249.4,51184.09298,1632,40501-01-01-00,5,1234,bs.s1550_day1831a_a.2.pha,51184.09291,1616,3335.08,3380.25,0.821,0.005,0.078,0.005,seg1831a_a_rsfft.asc,0.0235,0.0016,1,94,3170.25,56.298,1.063,0.237
day1831a_b,158209284.4,158211236.4,51184.13727,1952,40501-01-01-00,5,1234,bs.s1550_day1831a_b.2.pha,51184.13735,1920,3349.28,3394.03,0.827,0.005,0.079,0.005,seg1831a_b_rsfft.asc,0.0222,0.0008,1,94,3182.868,46.632,1.064,0.237
day1831b_a,158259825.4,158260263.4,51184.71348,438,40401-01-05-00,5,1234,bs.s1550_day1831b_a.2.pha,51184.71355,416,4234.41,4293.22,0.82,0.005,0.079,0.005,seg1831b_a_rsfft.asc,0.0189,0.0005,1,94,4201.446,74.843,1.081,0.038
day1831b_b,158260319.4,158263714.4,51184.73631,3395,40401-01-05-00,3,12,bs.s1550_day1831b_b.2.pha,51184.73624,3360,4260.21,4320.85,0.823,0.005,0.078,0.005,seg1831b_b_rsfft.asc,0.0188,0.0005,1,94,4239.972,89.883,1.073,0.04
day1831b_c,158277690.4,158279764.4,51184.92972,2074,40401-01-06-00,5,1234,bs.s1550_day1831b_c.2.pha,51184.92976,2064,4311.44,4374.01,0.821,0.005,0.078,0.005,seg1831b_c_rsfft.asc,0.0188,0.0005,1,94,4280.008,80.696,1.07,0.04
day1832a_a,158295703.4,158297464.4,51185.13639,1761,40401-01-06-01,5,1234,bs.s1550_day1832a_a.2.pha,51185.13639,0,0,0,-99,99,-99,99,seg1832a_a_rsfft.asc,0.0192,0.0005,1,94,4266.641,86.676,1.071,0.041
day1832b_a,158357943.4,158361490.4,51185.86709,3547,40401-01-07-00,5,1234,bs.s1550_day1832b_a.2.pha,51185.86707,3504,4290.72,4349.79,0.819,0.005,0.077,0.005,seg1832b_a_rsfft.asc,0.0179,0.0004,1,94,4249.888,73.262,1.071,0.04
day1832b_b,158363971.4,158367666.4,51185.93772,3695,40401-01-07-00,5,1234,bs.s1550_day1832b_b.2.pha,51185.93763,3664,4261.48,4319.45,0.827,0.005,0.077,0.005,seg1832b_b_rsfft.asc,0.0187,0.0004,1,94,4227.977,74.534,1.07,0.04
day1832b_c,158369971.4,158371106.4,51185.99235,1135,40401-01-07-00,5,1234,bs.s1550_day1832b_c.2.pha,51185.99226,1120,4261.93,4321.64,0.825,0.005,0.077,0.005,seg1832b_c_rsfft.asc,0.0192,0.0006,1,94,4235.716,79.542,1.071,0.039
day1834_a,158468483.4,158472578.4,51187.14966,4095,40401-01-08-00,5,1234,bs.s1550_day1834_a.2.pha,51187.14957,4048,4289.89,4352.21,0.828,0.005,0.078,0.005,seg1834_a_rsfft.asc,0.0177,0.0003,1,94,4263.228,67.474,1.07,0.04
day1835a_a,158560708.4,158565058.4,51188.21856,4350,40401-01-09-00,5,1234,bs.s1550_day1835a_a.2.pha,51188.21855,4288,4300.64,4364.67,0.818,0.005,0.077,0.005,seg1835a_a_rsfft.asc,0.0175,0.0003,1,94,4266.184,69.85,1.07,0.04
day1835b_a,158607156.4,158608450.4,51188.73847,1294,40401-01-10-00,5,1234,bs.s1550_day1835b_a.2.pha,51188.73846,1264,4268.95,4334.15,0.81,0.005,0.076,0.005,seg1835b_a_rsfft.asc,0.0177,0.0006,1,94,4243.093,67.639,1.073,0.041
day1837_a,158721444.4,158721785.4,51190.05573,341,40401-01-11-01,4,123,bs.s1550_day1837_a.2.pha,51190.05578,320,4331.5,4392.44,0.823,0.005,0.077,0.005,seg1837_a_rsfft.asc,0.0182,0.0008,1,94,4314.147,66.042,1.073,0.039
day1837_b,158739155.4,158740024.4,51190.26377,869,40401-01-11-00,5,1234,bs.s1550_day1837_b.2.pha,51190.26392,832,4342.25,4404.61,0.827,0.005,0.078,0.005,seg1837_b_rsfft.asc,0.0186,0.0007,1,94,4308.803,70.589,1.071,0.041
day1838_a,158845172.4,158849404.4,51191.51028,4232,40401-01-12-00,3,12,bs.s1550_day1838_a.2.pha,51191.51031,4192,4410.11,4472.16,0.828,0.005,0.08,0.005,seg1838_a_rsfft.asc,0.0185,0.0004,1,94,4386.733,77.717,1.077,0.039
day1839a_a,158905764.4,158910184.4,51192.21267,4420,40401-01-13-00,3,12,bs.s1550_day1839a_a.2.pha,51192.21272,4384,4515.98,4581.3,0.829,0.005,0.081,0.005,seg1839a_a_rsfft.asc,0.0189,0.0004,1,94,4495.859,83.238,1.073,0.04
day1839b_a,158940843.4,158942290.4,51192.60147,1447,40401-01-13-01,3,12,bs.s1550_day1839b_a.2.pha,51192.60152,1392,4364.97,4427.62,0.819,0.005,0.08,0.005,seg1839b_a_rsfft.asc,0.018,0.0007,1,94,4341.743,77.752,1.078,0.041
day1841_a,159105444.4,159106025.4,51194.50156,581,40401-01-14-00,5,1234,bs.s1550_day1841_a.2.pha,51194.50161,560,4546.15,4610.36,0.833,0.005,0.083,0.005,seg1841_a_rsfft.asc,0.0189,0.0008,1,94,4510.933,79.079,1.08,0.039
day1841_b,159106947.4,159109074.4,51194.5279,2127,40401-01-14-00,5,1234,bs.s1550_day1841_b.2.pha,51194.52781,2096,4548.26,4613.28,0.828,0.005,0.082,0.005,seg1841_b_rsfft.asc,0.0193,0.0004,1,94,4518.767,89.102,1.079,0.041
day1843a_a,159239556.4,159243858.4,51196.07532,4302,40401-01-15-00,4,123,bs.s1550_day1843a_a.2.pha,51196.0755,4208,4644.97,4707.85,0.829,0.005,0.082,0.005,seg1843a_a_rsfft.asc,0.02,0.0003,1,94,4611.231,93.125,1.075,0.041
day1843b_a,159280316.4,159281522.4,51196.52916,1206,40401-01-16-00,3,12,bs.s1550_day1843b_a.2.pha,51196.5292,1152,4460.28,4522.72,0.814,0.005,0.079,0.005,seg1843b_a_rsfft.asc,0.0193,0.0008,1,94,4430.196,75.442,1.08,0.041
day1843b_b,159283459.4,159284224.4,51196.56299,765,40401-01-16-00,3,12,bs.s1550_day1843b_b.2.pha,51196.563,736,4496.09,4557.37,0.822,0.005,0.081,0.005,seg1843b_b_rsfft.asc,0.0183,0.0009,1,94,4468.818,72.244,1.08,0.039
day1845_a,159412423.4,159416519.4,51198.0749,4096,40401-01-17-00,4,123,bs.s1550_day1845_a.2.pha,51198.07513,4048,4678.71,4740.01,0.833,0.005,0.083,0.005,seg1845_a_rsfft.asc,0.0201,0.0003,1,94,4642.973,98.987,1.076,0.041
day1847_a,159613956.4,159615026.4,51200.38995,1070,40401-01-18-00,4,123,bs.s1550_day1847_a.2.pha,51200.38994,1024,5020,5070.39,0.839,0.005,0.135,0.005,seg1847_a_rsfft.asc,0.0195,0.0007,1,94,4996.992,169.917,1.09,0.041
day1847_b,159619779.4,159620882.4,51200.45753,1103,40401-01-18-01,3,12,bs.s1550_day1847_b.2.pha,51200.45763,1040,5072.71,5125.06,0.832,0.005,0.138,0.005,seg1847_b_rsfft.asc,0.0212,0.0007,1,94,5033.628,176.313,1.088,0.041
day1847_c,159622819.4,159623617.4,51200.49095,798,40401-01-18-01,3,12,bs.s1550_day1847_c.2.pha,51200.49096,768,5098.3,5153,0.833,0.005,0.135,0.005,seg1847_c_rsfft.asc,0.0213,0.0008,1,94,5066.968,175.091,1.087,0.04
day1848_a,159734852.4,159737442.4,51201.798,2590,40401-01-19-00,4,123,bs.s1550_day1848_a.2.pha,51201.798,2544,5464.68,5513.55,0.842,0.005,0.175,0.005,seg1848_a_rsfft.asc,0.0166,0.0004,1,94,5441.776,207.524,1.085,0.042
